Symbol,Sample Time,Open,High,Low,Close,Volume,HighShort,LowLong,LowShort
NQ=F,11/8/2017 5:00,6310.5,6345.5,6301.5,6341.5,218248,,,
NQ=F,11/9/2017 5:00,6342.25,6351.5,6244.75,6314.5,550267,,,
NQ=F,11/10/2017 5:00,6312.75,6321,6281,6309.25,266728,,,
NQ=F,11/13/2017 5:00,6312.5,6325,6281,6312,229366,,,
NQ=F,11/14/2017 5:00,6310.75,6318.25,6262.75,6293.5,342800,,,
NQ=F,11/15/2017 5:00,6293.5,6294.75,6230.75,6266.25,399624,,,
NQ=F,11/16/2017 5:00,6264.5,6358.5,6260.75,6341,339694,,,
NQ=F,11/17/2017 5:00,6342.75,6351.75,6308.5,6313.25,275846,,,
NQ=F,11/20/2017 5:00,6312,6329.25,6291.25,6316,203721,,,
NQ=F,11/21/2017 5:00,6315.75,6385.25,6311.25,6379.5,216030,,,
NQ=F,11/22/2017 5:00,6381.25,6395.25,6375.25,6389.5,116314,,,
NQ=F,11/27/2017 5:00,6414.25,6424.5,6394.75,6413.25,204123,,,
NQ=F,11/28/2017 5:00,6413.25,6429.5,6388.75,6420.25,307329,,,
NQ=F,11/29/2017 5:00,6423.5,6428.5,6283,6305.5,625761,,,
NQ=F,11/30/2017 5:00,6306.5,6377.5,6289,6369,457769,,,
NQ=F,12/1/2017 5:00,6353.75,6369,6246,6346.25,608005,,,
NQ=F,12/4/2017 5:00,6371,6391.75,6250.75,6265.25,520744,,,
NQ=F,12/5/2017 5:00,6255.5,6339.75,6231.75,6271.75,443788,,,
NQ=F,12/6/2017 5:00,6269,6307,6232.5,6293,363675,,,
NQ=F,12/7/2017 5:00,6298,6335.5,6288.75,6323,325352,,,
NQ=F,12/8/2017 5:00,6322.25,6379,6320.5,6340,180084,,,
NQ=F,12/11/2017 5:00,6343,6409.75,6339.75,6397.5,148290,,,
NQ=F,12/12/2017 5:00,6404.25,6407.75,6371.75,6384.25,134498,,,
NQ=F,12/13/2017 5:00,6385,6418.75,6365.5,6398.5,109048,,,
NQ=F,12/14/2017 5:00,6396.75,6425,6385.5,6391.75,79395,,,
NQ=F,12/15/2017 5:00,6389.5,6500,6384,6478,288903,,,
NQ=F,12/18/2017 5:00,6498,6542,6497.5,6535.25,220351,,,
NQ=F,12/19/2017 5:00,6535,6545.75,6479.75,6500.75,272966,,,
NQ=F,12/20/2017 5:00,6504,6529,6463.25,6489,276115,,,
NQ=F,12/21/2017 5:00,6486.75,6520.75,6476,6492.25,211561,,,
NQ=F,12/22/2017 5:00,6489.75,6501.75,6467.5,6483.75,130810,,,
NQ=F,12/26/2017 5:00,6482.5,6492,6432.25,6460,135130,,,
NQ=F,12/27/2017 5:00,6461.25,6475.5,6442,6454,158481,,,
NQ=F,12/28/2017 5:00,6452.25,6477.5,6442.25,6446.25,138254,,,
NQ=F,12/29/2017 5:00,6444.5,6467.75,6383.25,6408.75,210114,,,
NQ=F,1/2/2018 5:00,6405,6523.25,6397.75,6514.75,259593,,,
NQ=F,1/3/2018 5:00,6513.25,6591.25,6511.25,6584.5,223243,,,
NQ=F,1/4/2018 5:00,6583.75,6617.5,6580,6603.5,254577,,,
NQ=F,1/5/2018 5:00,6608,6671,6599.75,6667.75,214944,,,
NQ=F,1/8/2018 5:00,6667.75,6690.75,6653.25,6688,198494,,,
NQ=F,1/9/2018 5:00,6687.25,6707.25,6667.25,6687,272445,,,
NQ=F,1/10/2018 5:00,6679.75,6686.75,6628.25,6677.25,320261,,,
NQ=F,1/11/2018 5:00,6676.5,6728.75,6664.25,6726.5,228872,,,
NQ=F,1/12/2018 5:00,6725.5,6777.75,6703.25,6775.25,288871,,,
NQ=F,1/16/2018 5:00,6781.5,6845.75,6729.25,6762.25,516270,,,
NQ=F,1/17/2018 5:00,6762.75,6834.25,6744.75,6823.75,357653,,,
NQ=F,1/18/2018 5:00,6818,6838,6796,6813,314511,,,
NQ=F,1/19/2018 5:00,6816.5,6857,6801.5,6845.75,324203,,,
NQ=F,1/22/2018 5:00,6830.75,6941.25,6824.25,6931,262762,,,
NQ=F,1/23/2018 5:00,6929.75,6981.25,6919.75,6965.75,336204,,,
NQ=F,1/24/2018 5:00,6956.5,7004.25,6888.25,6931.25,526387,,,
NQ=F,1/25/2018 5:00,6933.5,6987.25,6902,6931.5,415464,,,
NQ=F,1/26/2018 5:00,6938,7034.5,6934.25,7030.25,326274,,,
NQ=F,1/29/2018 5:00,7030,7047.25,6980,6992.5,407157,,,
NQ=F,1/30/2018 5:00,6991.5,7006.5,6902.75,6941.5,524079,,,
NQ=F,1/31/2018 5:00,6938.25,6991,6921.5,6962.5,413798,,,
NQ=F,2/1/2018 5:00,6973,6987.75,6884.75,6898.5,492861,,,
NQ=F,2/2/2018 5:00,6954,6963.5,6752.25,6755.75,642482,,,
NQ=F,2/5/2018 5:00,6752.25,6813.5,6387.75,6429.25,931677,,,
NQ=F,2/6/2018 5:00,6473,6677.5,6260.25,6653.75,813419,,,
NQ=F,2/7/2018 5:00,6638,6717.75,6532,6555.75,593446,,,
NQ=F,2/8/2018 5:00,6542,6618.5,6301,6317.25,640585,,,
NQ=F,2/9/2018 5:00,6328,6455.5,6164,6417.75,787495,,,
NQ=F,2/12/2018 5:00,6434.5,6567.5,6414.25,6531.75,406083,,,
NQ=F,2/13/2018 5:00,6529.75,6571,6470.75,6560.5,382334,,,
NQ=F,2/14/2018 5:00,6559.5,6692.75,6456.25,6687,482298,,,
NQ=F,2/15/2018 5:00,6681,6827.5,6669.75,6816,458423,,,
NQ=F,2/16/2018 5:00,6816.25,6859.75,6762,6786.75,445962,,,
NQ=F,2/20/2018 5:00,6783.25,6843.75,6723.25,6790.5,461892,,,
NQ=F,2/21/2018 5:00,6788.25,6885.5,6741.25,6760.5,440206,,,
NQ=F,2/22/2018 5:00,6756.5,6831.5,6694.75,6788.75,439678,,,
NQ=F,2/23/2018 5:00,6792.5,6913.75,6782.75,6909.75,0,,,
NQ=F,2/26/2018 5:00,6918.25,7007.5,6890,7000,297831,,,
NQ=F,2/27/2018 5:00,7003.5,7009,6904,6915.75,498392,,,
NQ=F,2/28/2018 5:00,6913.75,6970.5,6857.75,6865,461819,,,
NQ=F,3/1/2018 5:00,6879.5,6898.75,6689,6760.75,793737,,,
NQ=F,3/2/2018 5:00,6763.75,6823.25,6646,6804.75,636240,,,
NQ=F,3/5/2018 5:00,6795.75,6904.5,6742.5,6877.5,467865,,,
NQ=F,3/6/2018 5:00,6880.5,6939.25,6871.75,6907.75,415228,,,
NQ=F,3/7/2018 5:00,6858,6937,6798.25,6924.5,498163,,,
NQ=F,3/8/2018 5:00,6922.75,6977.25,6913.5,6974.25,388688,,,
NQ=F,3/9/2018 5:00,6972,7103.75,6963,7098.25,225672,,,
NQ=F,3/12/2018 4:00,7099.25,7158.75,7090,7139.5,185865,,,
NQ=F,3/13/2018 4:00,7136.75,7188.5,7025.75,7058.25,208524,,,
NQ=F,3/14/2018 4:00,7039.5,7098,7012.25,7033.5,117327,,,
NQ=F,3/15/2018 4:00,7036.75,7076.75,7003.25,7046.5,56177,,,
NQ=F,3/16/2018 4:00,7050.5,7059.25,7031,7044,287434,,,
NQ=F,3/19/2018 4:00,7043,7043,6821.25,6914.25,571979,,,
NQ=F,3/20/2018 4:00,6911.75,6927.75,6863,6917.5,401041,,,
NQ=F,3/21/2018 4:00,6912.5,6951,6842.25,6884,454570,,,
NQ=F,3/22/2018 4:00,6883.25,6915,6686,6692,685491,,,
NQ=F,3/23/2018 4:00,6692.25,6721.25,6519,6554.25,748098,,,
NQ=F,3/26/2018 4:00,6549.75,6779,6525,6773.5,637180,,,
NQ=F,3/27/2018 4:00,6775.75,6849.25,6490,6561.25,731553,,,
NQ=F,3/28/2018 4:00,6550.25,6582.25,6421,6477.25,948120,,,
NQ=F,3/29/2018 4:00,6490.75,6653.75,6443.75,6594,647977,,,
NQ=F,4/2/2018 4:00,6557,6588.5,6326.5,6393.25,670690,,,
NQ=F,4/3/2018 4:00,6405.75,6496.75,6351.25,6469.25,681282,,,
NQ=F,4/4/2018 4:00,6466,6591.75,6306.75,6582.5,635562,,,
NQ=F,4/5/2018 4:00,6582,6654.5,6559,6600.25,495024,,,
NQ=F,4/6/2018 4:00,6608,6611.25,6408.5,6454.75,631810,,,
NQ=F,4/9/2018 4:00,6463,6618,6460,6497,482071,,,
NQ=F,4/10/2018 4:00,6490.5,6651.75,6471.75,6624.25,542219,,,
NQ=F,4/11/2018 4:00,6625.25,6663.25,6550.75,6592.75,443623,,,
NQ=F,4/12/2018 4:00,6596.25,6693.75,6589.75,6670.75,357175,,,
NQ=F,4/13/2018 4:00,6668.75,6713,6606.25,6640.75,465366,,,
NQ=F,4/16/2018 4:00,6674.25,6722,6639.25,6712,324486,,,
NQ=F,4/17/2018 4:00,6704.25,6844.75,6698.5,6828.75,325724,,,
NQ=F,4/18/2018 4:00,6819.5,6867,6796.75,6843.5,298181,,,
NQ=F,4/19/2018 4:00,6855.25,6866.25,6755.25,6780,376428,,,
NQ=F,4/20/2018 4:00,6777.75,6790.25,6646,6676.25,422339,,,
NQ=F,4/23/2018 4:00,6705.5,6728,6616.75,6667,384306,,,
NQ=F,4/24/2018 4:00,6660.75,6717.75,6467.25,6526.75,626789,,,
NQ=F,4/25/2018 4:00,6525.75,6576.25,6429.25,6555.75,544882,,,
NQ=F,4/26/2018 4:00,6583.25,6749,6559.25,6734.75,424984,,,
NQ=F,4/27/2018 4:00,6744.75,6772,6623,6669.75,481734,,,
NQ=F,4/30/2018 4:00,6668,6718,6595.5,6613,389473,,,
NQ=F,5/1/2018 4:00,6606,6740,6578.75,6692,360806,,,
NQ=F,5/2/2018 4:00,6715.5,6729.5,6625.25,6633.5,382532,,,
NQ=F,5/3/2018 4:00,6630.75,6671.5,6538,6664.5,518811,,,
NQ=F,5/4/2018 4:00,6666.5,6788.5,6610.5,6774.75,408713,,,
NQ=F,5/7/2018 4:00,6779,6851.25,6772.25,6826,323768,,,
NQ=F,5/8/2018 4:00,6817,6837.5,6771,6820.5,370356,,,
NQ=F,5/9/2018 4:00,6822,6901.25,6808.25,6896,316609,,,
NQ=F,5/10/2018 4:00,6896,6971.25,6888.75,6965,292974,,,
NQ=F,5/11/2018 4:00,6949.5,6979.5,6928.25,6960,263016,,,
NQ=F,5/14/2018 4:00,6958.25,7013.5,6955.5,6974,255900,,,
NQ=F,5/15/2018 4:00,6969,6976.75,6854.25,6890.5,432917,,,
NQ=F,5/16/2018 4:00,6895.5,6953.5,6875.5,6937.25,274261,,,
NQ=F,5/17/2018 4:00,6935.25,6962,6875,6905.75,325159,,,
NQ=F,5/18/2018 4:00,6908.5,6936.25,6862.25,6874,314569,,,
NQ=F,5/21/2018 4:00,6919,6957,6881.5,6915.75,293370,,,
NQ=F,5/22/2018 4:00,6914,6954.75,6890,6909.25,269992,,,
NQ=F,5/23/2018 4:00,6905.5,6961.5,6829.75,6957,390903,,,
NQ=F,5/24/2018 4:00,6956.75,6975,6885.25,6957.25,379490,,,
NQ=F,5/25/2018 4:00,6955,7003.75,6942.5,6960.25,317340,,,
NQ=F,5/29/2018 4:00,6989.5,6995,6890.5,6944.5,487638,,,
NQ=F,5/30/2018 4:00,6948,6994.75,6918.5,6987.25,303797,,,
NQ=F,5/31/2018 4:00,6978.5,7023.5,6958.25,6977,389141,,,
NQ=F,6/1/2018 4:00,6982.5,7090.5,6977.25,7083,335020,,,
NQ=F,6/4/2018 4:00,7079.75,7151.5,7071.75,7148.25,247834,,,
NQ=F,6/5/2018 4:00,7147.5,7187.5,7137.5,7179.25,256212,,,
NQ=F,6/6/2018 4:00,7181.75,7222.25,7142.25,7215,300300,,,
NQ=F,6/7/2018 4:00,7217.5,7234.25,7116.75,7161,410243,,,
NQ=F,6/8/2018 4:00,7160,7163,7077.75,7151.5,215656,,,
NQ=F,6/11/2018 4:00,7135,7189,7125,7170.25,173772,,,
NQ=F,6/12/2018 4:00,7165,7219.25,7155.5,7199.5,112997,,,
NQ=F,6/13/2018 4:00,7213.75,7262.75,7192,7204.25,94299,,,
NQ=F,6/14/2018 4:00,7203.25,7292.25,7178.25,7283.75,68895,,,
NQ=F,6/15/2018 4:00,7283.5,7291.75,7229.25,7257.5,364647,,,
NQ=F,6/18/2018 4:00,7276,7289.25,7208.75,7276,291954,,,
NQ=F,6/19/2018 4:00,7275,7279,7157.5,7252.25,450281,,,
NQ=F,6/20/2018 4:00,7253.75,7336.5,7226.75,7313.25,320649,,,
NQ=F,6/21/2018 4:00,7315.25,7358.5,7226.25,7237.75,424012,,,
NQ=F,6/22/2018 4:00,7228,7274,7198.25,7222.75,322915,,,
NQ=F,6/25/2018 4:00,7222.75,7222.75,6995.5,7073.5,598963,,,
NQ=F,6/26/2018 4:00,7064.25,7130,7040.5,7104,399009,,,
NQ=F,6/27/2018 4:00,7098.25,7151.5,6988,6998.25,546252,,,
NQ=F,6/28/2018 4:00,6998.75,7076.5,6956,7060.5,483220,,,
NQ=F,6/29/2018 4:00,7055.25,7123.75,7045,7066.75,396079,,,
NQ=F,7/2/2018 4:00,7068.25,7119.75,6987.5,7116.5,379570,,,
NQ=F,7/5/2018 4:00,7023,7128,7015,7125.75,378283,,,
NQ=F,7/6/2018 4:00,7118.75,7237.75,7101.25,7233.5,320304,,,
NQ=F,7/9/2018 4:00,7232.5,7303.5,7232.25,7300.25,269931,,,
NQ=F,7/10/2018 4:00,7300.75,7335.5,7259.5,7301.5,286748,,,
NQ=F,7/11/2018 4:00,7263.5,7290,7204.5,7253.75,373366,,,
NQ=F,7/12/2018 4:00,7259.75,7387,7249.5,7382.75,304341,,,
NQ=F,7/13/2018 4:00,7382,7414.25,7367,7393,279818,,,
NQ=F,7/16/2018 4:00,7399.5,7413.75,7316,7325,246001,,,
NQ=F,7/17/2018 4:00,7320,7436,7292.5,7421.75,343273,,,
NQ=F,7/18/2018 4:00,7424.25,7437.75,7381.5,7404.5,267804,,,
NQ=F,7/19/2018 4:00,7400,7416,7354.75,7367.75,321505,,,
NQ=F,7/20/2018 4:00,7380.25,7413.75,7350.75,7360,302839,,,
NQ=F,7/23/2018 4:00,7368,7432.75,7311.5,7430.5,287213,,,
NQ=F,7/24/2018 4:00,7420.25,7489.75,7386.75,7416.25,406774,,,
NQ=F,7/25/2018 4:00,7410.5,7530,7397,7469.5,351372,,,
NQ=F,7/26/2018 4:00,7412.25,7450,7362,7430.75,392494,,,
NQ=F,7/27/2018 4:00,7429.5,7467,7263.5,7301.25,534684,,,
NQ=F,7/30/2018 4:00,7293,7309.25,7166.75,7200.5,497537,,,
NQ=F,7/31/2018 4:00,7210,7298,7189.25,7244.75,430194,,,
NQ=F,8/1/2018 4:00,7293,7303.75,7241,7277,370601,,,
NQ=F,8/2/2018 4:00,7284.25,7395.25,7214.25,7385.75,441069,,,
NQ=F,8/3/2018 4:00,7392,7415,7362.25,7402,298355,,,
NQ=F,8/6/2018 4:00,7404.25,7449.75,7387.5,7444,250166,,,
NQ=F,8/7/2018 4:00,7442.5,7486.75,7440.25,7477.25,260630,,,
NQ=F,8/8/2018 4:00,7478.25,7496,7442.5,7471.5,250480,,,
NQ=F,8/9/2018 4:00,7463.5,7505.5,7458.75,7475.5,236834,,,
NQ=F,8/10/2018 4:00,7472.25,7472.75,7390.75,7427,389778,,,
NQ=F,8/13/2018 4:00,7425.5,7479,7378.25,7417,377939,,,
NQ=F,8/14/2018 4:00,7420.5,7465,7397,7457.75,305390,,,
NQ=F,8/15/2018 4:00,7460.5,7464.75,7316.5,7374,521164,,,
NQ=F,8/16/2018 4:00,7380,7434.5,7363.25,7389,348395,,,
NQ=F,8/17/2018 4:00,7382.5,7407,7321.75,7387.75,366862,,,
NQ=F,8/20/2018 4:00,7390.5,7420.75,7351.5,7387,286070,,,
NQ=F,8/21/2018 4:00,7381.25,7452.25,7369,7397.5,320662,,,
NQ=F,8/22/2018 4:00,7374.25,7444.75,7352,7433.25,309493,,,
NQ=F,8/23/2018 4:00,7433.5,7475,7411.25,7424.5,356371,,,
NQ=F,8/24/2018 4:00,7427,7499.5,7422.75,7495.75,278682,,,
NQ=F,8/27/2018 4:00,7499,7569,7498.75,7568,280533,,,
NQ=F,8/28/2018 4:00,7568.25,7597.25,7564.25,7578,273330,,,
NQ=F,8/29/2018 4:00,7581,7674.5,7581,7668.75,311623,,,
NQ=F,8/30/2018 4:00,7672.75,7697,7626.25,7649,390929,,,
NQ=F,8/31/2018 4:00,7641.75,7682.25,7633.25,7661.25,346901,,,
NQ=F,9/4/2018 4:00,7670,7693.75,7586.75,7638.75,470667,,,
NQ=F,9/5/2018 4:00,7642.25,7643.25,7503.25,7531.75,522313,,,
NQ=F,9/6/2018 4:00,7530,7544.5,7407.75,7457.5,650890,,,
NQ=F,9/7/2018 4:00,7454.75,7494.75,7393,7438.5,606515,,,
NQ=F,9/10/2018 4:00,7433,7483.5,7414,7460.25,418797,,,
NQ=F,9/11/2018 4:00,7460.5,7524.75,7404.5,7512,467702,,,
NQ=F,9/12/2018 4:00,7515.25,7541,7425,7485.75,586137,,,
NQ=F,9/13/2018 4:00,7483.25,7583.25,7470,7564.5,459821,,,
NQ=F,9/14/2018 4:00,7563.5,7598.75,7515.25,7544.75,237770,,,
NQ=F,9/17/2018 4:00,7534,7547.25,7429.5,7436.25,197770,,,
NQ=F,9/18/2018 4:00,7434.25,7535.25,7393.5,7495.25,171310,,,
NQ=F,9/19/2018 4:00,7499.25,7517.25,7442.5,7497.5,95710,,,
NQ=F,9/20/2018 4:00,7500.5,7587.5,7485.25,7579.75,74390,,,
NQ=F,9/21/2018 4:00,7581.5,7619.25,7571,7589,371830,,,
NQ=F,9/24/2018 4:00,7539.75,7594,7473.75,7586,390762,,,
NQ=F,9/25/2018 4:00,7591,7603.25,7550.5,7595.25,318332,,,
NQ=F,9/26/2018 4:00,7598,7668,7577.5,7590.25,405833,,,
NQ=F,9/27/2018 4:00,7590.25,7686.25,7586,7657.25,377694,,,
NQ=F,9/28/2018 4:00,7663.5,7677,7617,7655.25,381496,,,
NQ=F,10/1/2018 4:00,7672,7728.75,7652,7675.5,358159,,,
NQ=F,10/2/2018 4:00,7675,7712.75,7630.25,7652.75,392577,,,
NQ=F,10/3/2018 4:00,7656.25,7703.75,7641.5,7664.75,394538,,,
NQ=F,10/4/2018 4:00,7651,7651,7456.5,7514.25,704908,,,
NQ=F,10/5/2018 4:00,7521,7540,7347,7436,735015,,,
NQ=F,10/8/2018 4:00,7443.25,7453.25,7286.5,7391.75,615687,,,
NQ=F,10/9/2018 4:00,7391,7455.75,7337,7399,583403,,,
NQ=F,10/10/2018 4:00,7394.75,7412,7000,7032,924204,,,
NQ=F,10/11/2018 4:00,7010.25,7138,6907.75,7031,1146270,,,
NQ=F,10/12/2018 4:00,7040.75,7197.75,7034.25,7172.25,772623,,,
NQ=F,10/15/2018 4:00,7176.75,7179,7060.75,7076.5,641765,,,
NQ=F,10/16/2018 4:00,7068.25,7357.5,7063.5,7353.75,614355,,,
NQ=F,10/17/2018 4:00,7339.75,7368.5,7221.5,7313.25,663303,,,
NQ=F,10/18/2018 4:00,7307.75,7309.5,7094.5,7137.75,705908,,,
NQ=F,10/19/2018 4:00,7154,7244.25,7092.75,7106.5,661050,,,
NQ=F,10/22/2018 4:00,7085.75,7210.5,7057,7155.25,650331,,,
NQ=F,10/23/2018 4:00,7155,7164,6944,7140.25,825811,,,
NQ=F,10/24/2018 4:00,7136.25,7175,6785.75,6836.25,895420,,,
